spectrogram_path,label,xmin,ymin,xmax,ymax
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,A,0.0,62.0,104.0,72.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,20Hz,13.0,112.0,60.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_90_to_150.png,A,213.0,58.0,372.0,71.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_120_to_180.png,B,376.0,94.0,586.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_150_to_210.png,B,75.0,94.0,285.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_210_to_270.png,20Hz,463.0,115.0,514.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,162.0,115.0,213.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,B,372.0,98.0,583.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,420.0,112.0,462.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_240_to_300.png,20Hz,583.0,115.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,B,72.0,98.0,282.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,120.0,112.0,162.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,283.0,115.0,328.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,389.0,123.0,438.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_270_to_330.png,20Hz,502.0,114.0,553.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,0.0,115.0,27.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,88.0,123.0,138.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,201.0,114.0,252.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,386.0,116.0,434.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_300_to_360.png,20Hz,515.0,122.0,565.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_330_to_390.png,20Hz,86.0,116.0,134.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_330_to_390.png,20Hz,215.0,122.0,264.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_360_to_420.png,20Hz,326.0,114.0,384.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_360_to_420.png,B,326.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,25.0,114.0,83.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,B,25.0,114.0,308.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,422.0,116.0,477.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_390_to_450.png,20Hz,553.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,122.0,116.0,177.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,252.0,114.0,301.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,417.0,124.0,465.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_420_to_480.png,20Hz,552.0,114.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_450_to_510.png,20Hz,117.0,124.0,164.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_450_to_510.png,20Hz,251.0,114.0,301.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_480_to_540.png,20Hz,367.0,114.0,398.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,20Hz,67.0,114.0,97.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,B,221.0,98.0,422.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_510_to_570.png,20Hz,417.0,116.0,469.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,B,0.0,98.0,121.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,20Hz,116.0,116.0,168.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_540_to_600.png,20Hz,303.0,113.0,356.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815184000_second_570_to_630.png,20Hz,2.0,113.0,55.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_0_to_60.png,B,492.0,98.0,601.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_30_to_90.png,B,192.0,98.0,390.0,140.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_90_to_150.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_120_to_180.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_150_to_210.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_180_to_240.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_210_to_270.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_240_to_300.png,20Hz,330.0,116.0,350.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_240_to_300.png,20Hz,470.0,127.0,492.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_240_to_300.png,20Hz,591.0,117.0,601.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_270_to_330.png,20Hz,29.0,116.0,50.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_270_to_330.png,20Hz,169.0,127.0,191.0,139.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_270_to_330.png,20Hz,291.0,117.0,316.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_300_to_360.png,20Hz,0.0,117.0,16.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_300_to_360.png,20Hz,421.0,116.0,442.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_330_to_390.png,20Hz,121.0,116.0,142.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_330_to_390.png,20Hz,400.0,118.0,422.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_360_to_420.png,20Hz,99.0,118.0,122.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_390_to_450.png,20Hz,463.0,115.0,491.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_420_to_480.png,20Hz,163.0,115.0,191.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB01_0815185000_second_450_to_510.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_0_to_60.png,20Hz,67.0,110.0,121.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_0_to_60.png,B,83.0,97.0,280.0,125.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_0_to_60.png,20Hz,313.0,118.0,346.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_0_to_60.png,20Hz,392.0,112.0,455.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_30_to_90.png,20Hz,12.0,118.0,46.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_30_to_90.png,20Hz,91.0,112.0,154.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_30_to_90.png,20Hz,343.0,112.0,402.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_30_to_90.png,20Hz,527.0,115.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_60_to_120.png,20Hz,42.0,112.0,102.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_60_to_120.png,20Hz,227.0,115.0,316.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_60_to_120.png,20Hz,562.0,114.0,595.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_90_to_150.png,20Hz,0.0,115.0,15.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_90_to_150.png,20Hz,261.0,114.0,294.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_90_to_150.png,20Hz,352.0,111.0,391.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_90_to_150.png,20Hz,553.0,117.0,590.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_120_to_180.png,20Hz,52.0,111.0,91.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_120_to_180.png,20Hz,252.0,117.0,290.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_120_to_180.png,20Hz,440.0,114.0,489.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_120_to_180.png,D,498.0,81.0,583.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_150_to_210.png,20Hz,140.0,114.0,188.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_150_to_210.png,D,198.0,81.0,283.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_150_to_210.png,20Hz,340.0,112.0,389.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_150_to_210.png,20Hz,447.0,115.0,498.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_180_to_240.png,20Hz,39.0,112.0,88.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_180_to_240.png,20Hz,146.0,115.0,197.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_180_to_240.png,20Hz,475.0,115.0,520.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_210_to_270.png,20Hz,175.0,115.0,220.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_210_to_270.png,20Hz,389.0,119.0,431.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_210_to_270.png,D,417.0,62.0,482.0,118.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_210_to_270.png,20Hz,489.0,117.0,519.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,20Hz,88.0,119.0,131.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,D,117.0,62.0,182.0,118.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,20Hz,189.0,117.0,218.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,A,227.0,61.0,469.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,20Hz,300.0,116.0,333.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,20Hz,353.0,115.0,404.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,D,394.0,79.0,444.0,108.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,D,454.0,71.0,507.0,114.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_240_to_300.png,20Hz,539.0,114.0,588.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,A,0.0,61.0,169.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,0.0,116.0,33.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,52.0,115.0,104.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,D,94.0,79.0,143.0,108.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,D,154.0,71.0,206.0,114.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,239.0,114.0,288.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,D,285.0,77.0,340.0,104.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,368.0,116.0,412.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,434.0,117.0,476.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_270_to_330.png,20Hz,558.0,117.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,D,0.0,77.0,39.0,104.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,20Hz,68.0,116.0,111.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,20Hz,134.0,117.0,176.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,20Hz,257.0,117.0,314.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,B,275.0,98.0,475.0,126.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,20Hz,349.0,117.0,389.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,D,431.0,83.0,481.0,112.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_300_to_360.png,20Hz,586.0,113.0,601.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,20Hz,0.0,117.0,14.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,B,0.0,98.0,175.0,126.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,20Hz,49.0,117.0,88.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,D,130.0,83.0,180.0,112.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,20Hz,286.0,113.0,327.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_330_to_390.png,20Hz,534.0,115.0,588.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_360_to_420.png,20Hz,0.0,113.0,26.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_360_to_420.png,20Hz,234.0,115.0,288.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_360_to_420.png,20Hz,324.0,117.0,379.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_360_to_420.png,20Hz,433.0,113.0,463.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,20Hz,24.0,117.0,78.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,20Hz,132.0,113.0,163.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,A,234.0,61.0,391.0,74.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,20Hz,365.0,115.0,420.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,D,387.0,76.0,445.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_390_to_450.png,20Hz,515.0,115.0,551.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,20Hz,64.0,115.0,120.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,D,87.0,76.0,145.0,106.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,20Hz,214.0,115.0,251.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,A,313.0,60.0,594.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,20Hz,375.0,117.0,418.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,B,383.0,98.0,572.0,112.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,20Hz,431.0,117.0,472.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_420_to_480.png,20Hz,480.0,114.0,527.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,A,13.0,60.0,293.0,76.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,75.0,117.0,118.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,B,82.0,98.0,272.0,112.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,130.0,117.0,171.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,180.0,114.0,227.0,131.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,350.0,116.0,394.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,459.0,112.0,510.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_450_to_510.png,20Hz,590.0,116.0,601.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_480_to_540.png,20Hz,50.0,116.0,93.0,133.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_480_to_540.png,20Hz,159.0,112.0,209.0,138.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_480_to_540.png,20Hz,290.0,116.0,343.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_480_to_540.png,20Hz,431.0,117.0,480.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_510_to_570.png,20Hz,0.0,116.0,42.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_510_to_570.png,20Hz,131.0,117.0,179.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_540_to_600.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815211000_second_570_to_630.png,,,,,
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,21.0,112.0,71.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,140.0,116.0,209.0,137.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,40Hz,343.0,68.0,389.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_0_to_60.png,20Hz,445.0,113.0,490.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,40Hz,43.0,68.0,89.0,111.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,145.0,113.0,189.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,425.0,115.0,484.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_30_to_90.png,20Hz,569.0,115.0,601.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,124.0,115.0,184.0,136.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,268.0,115.0,313.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,476.0,113.0,514.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_60_to_120.png,20Hz,536.0,115.0,588.0,134.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,0.0,115.0,13.0,135.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,176.0,113.0,214.0,132.0
L:\WhaleMoanDetector\labeled_data\spectrograms\CalCOFI/CC0808SB02_0815212000_second_90_to_150.png,20Hz,236.0,115.0,288.0,134.0
